dataset_id,dataset,file_id,file_size,creation_date,last_modification_date,logical_file_name,status,err_trace
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277334637,382390887,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/115/00000/780D0FA5-C819-46E6-9437-92F1413F5E29.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277334677,341987172,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/115/00000/68300F64-1A85-4B77-8E07-1D85D4EFF1A3.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277334717,368345573,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/115/00000/3C25A8B7-2C33-4C8B-A5DE-992B7FEB6E2A.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277334757,356073615,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/115/00000/7DD00ECF-5D96-4E58-A106-C0F091632BC2.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277334797,372125770,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/115/00000/9281D7B7-5DBC-4204-8C7E-89841414DD2E.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277334837,15517371,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/117/00000/8C687B1E-B14F-4EB6-BBAA-9D8B84852A25.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277334877,6789361,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/120/00000/9F58533D-3599-42D2-84D3-6381DC8D343E.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277334917,10308041,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/123/00000/767BFDEA-FD8E-49A2-970B-6B9CFAD24710.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277334957,357030589,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/115/00000/91B83C5C-FE70-4520-B3EE-8FEE5A7DA9DE.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277334997,327906614,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/126/00000/C6BE2209-B17A-41B5-90FF-2FFBD4D47E33.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335037,344695513,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/126/00000/915BA35E-0D63-4505-8396-695C3A8F782C.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335077,30500104,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/125/00000/51B91D60-FA88-44E4-A447-9892A7ABF45E.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335117,54621130,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/124/00000/B49389C1-51E7-4229-9022-C3567816F075.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335157,73389231,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/115/00000/29B2D39A-58B2-4AC7-9EF2-4715869DC679.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335197,40058672,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/118/00000/DEF5F756-1B5C-42EA-A04D-FC583FB8D820.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335237,337957426,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/126/00000/8E00D9C7-1497-4BAA-AD9E-F3F7114C60E1.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335277,335838157,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/126/00000/F6C37BD1-9B8D-48EF-B036-832F63A755B4.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335317,391781557,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/126/00000/FE31194D-BC4D-4A38-84EB-3FE7295CA307.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335357,385298520,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/126/00000/0CC07EB5-B457-4CE8-A07A-38CF8BDD21AD.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335397,406869619,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/126/00000/DC9A633D-077B-4D86-865C-85E1C92B0506.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14277335437,427794151,2024-05-03 00:50:04+00:00,2024-05-03 00:50:04+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/126/00000/D6395978-DD07-43A7-A703-BC6B1029C295.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281433957,344178024,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/127/00000/C30903EF-83C1-4AC1-995F-0857EE3F4418.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281433997,351933133,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/127/00000/B1541456-B29B-4C44-812C-1B9952394C05.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434037,331111823,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/127/00000/84FE1523-1805-48A4-A855-9F670EEF63D0.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434077,329119204,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/127/00000/8085357C-D39D-4809-9104-4A343A1ECD0A.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434117,13872647,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/144/00000/E1CA0199-0C14-4381-8512-BAE1182646E9.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434157,6517003,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/146/00000/4F6A01D9-3485-4DB5-BDEE-A692D64A6413.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434197,15350429,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/174/00000/325D4F83-A204-4627-8156-DEF7EB1CEA1B.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434237,11223702,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/185/00000/ABE635BC-DCA6-4395-9AE1-6AEF40080BCD.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434277,15985097,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/183/00000/96E3F0C4-0F9E-43E3-91EE-7AC946F36B9C.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434317,359043191,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/127/00000/2585A0F9-12BA-4CCC-9648-C3C49E8B929D.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434357,22710309,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/192/00000/2D1B8165-5941-4F37-872B-98717A2034E9.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434397,8771420,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/194/00000/528E6F65-35D3-43A7-AA69-5D4F0461FB0B.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434437,153815681,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/127/00000/AA8CA758-7FA6-4B99-BC74-078A371774DA.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434477,5751949,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/198/00000/823470E8-DAC1-412C-B0F7-CEF3442AC0E6.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14281434517,555461691,2024-05-03 10:41:08+00:00,2024-05-03 10:41:08+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/128/00000/A4E0FBCD-8A3C-468F-A954-F8063443A081.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282312797,38420266,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/133/00000/628B3F71-3CA5-4B15-9582-2B16A24CA791.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282312837,397787480,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/128/00000/169DF897-27F1-41BA-9C50-3DC2AE53466A.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282312877,49793491,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/171/00000/31F8163D-E3D3-45C0-B61B-2E4F6C6747E6.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282312917,158307394,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/147/00000/CCD7C121-6289-4B6D-BF01-403BDE9EF02E.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282312957,28434895,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/175/00000/3EE6B9F0-7068-4636-9C4B-571D6FAC13BA.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282312997,48759086,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/167/00000/60B967A6-A246-445B-9559-1C1811F6F304.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282313037,56148558,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/129/00000/ED0BDACC-3C25-4564-AD1F-63B4918A3F04.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282313077,81496210,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/187/00000/045AC7EA-08DD-499C-8521-D7A292E27CCE.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282313117,90505514,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/191/00000/7022EDBC-A5AE-4AF6-92A6-CDA655384833.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282313157,244790301,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/186/00000/9A4D3BDD-232E-47D2-B3A7-96957C728AFC.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282313197,57653073,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/189/00000/1938B1BE-1BA8-4622-ACE5-2C7421FD99BB.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282313237,347302666,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/197/00000/F4117AF5-55DB-4D35-BDBC-99BE76DCD1ED.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282313277,335048011,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/128/00000/400BD74E-E313-484E-A79B-584F1455C58F.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282313317,33209180,2024-05-03 11:49:05+00:00,2024-05-03 11:49:05+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/193/00000/2060E412-8285-424B-A8F9-913B332AFA27.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282464757,22744198,2024-05-03 12:49:59+00:00,2024-05-03 12:49:59+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/204/00000/F8C51561-8007-4D41-9D67-009C9F9473F3.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282464797,272629131,2024-05-03 12:49:59+00:00,2024-05-03 12:49:59+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/203/00000/90E938F4-098B-4BD2-81EE-68A61D2402B3.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282755797,22533411,2024-05-03 13:51:10+00:00,2024-05-03 13:51:10+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/207/00000/AA767CDE-85A7-4A78-A313-AED9A6028E3A.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282755837,55819339,2024-05-03 13:51:10+00:00,2024-05-03 13:51:10+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/196/00000/90FF88B3-5BBC-4539-9264-FB0727E2481E.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282755877,68029391,2024-05-03 13:51:10+00:00,2024-05-03 13:51:10+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/128/00000/2C3FF05E-D414-4FBB-84D1-34066CDF19F5.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14282755917,49947615,2024-05-03 13:51:10+00:00,2024-05-03 13:51:10+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/211/00000/006CAB91-BC53-4D2A-B622-C8441E8920E1.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283219237,367559297,2024-05-03 15:44:44+00:00,2024-05-03 15:44:44+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/197/00000/71155C36-6316-4D8B-99B6-5B00D1321AC9.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283219277,59496257,2024-05-03 15:44:44+00:00,2024-05-03 15:44:44+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/199/00000/7A695C1D-1061-4D89-ACC5-3CCF882ED941.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283219317,13453032,2024-05-03 15:44:44+00:00,2024-05-03 15:44:44+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/217/00000/280C39A7-7CB3-4BAF-9871-1E5AB2AA69C2.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283219357,56765781,2024-05-03 15:44:44+00:00,2024-05-03 15:44:44+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/205/00000/6E3BFADD-1761-4B95-AFC2-F7A99620BE3D.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283219397,485286231,2024-05-03 15:44:44+00:00,2024-05-03 15:44:44+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/195/00000/D0DC584D-D869-4F63-80F7-97E5DD9E2CAE.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283219437,50522552,2024-05-03 15:44:44+00:00,2024-05-03 15:44:44+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/195/00000/5ECAE901-AD0F-4959-AB27-2328E3C8A0DA.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283219477,18760219,2024-05-03 15:44:44+00:00,2024-05-03 15:44:44+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/221/00000/A5DBB45F-BD6F-4A73-BC27-3F8A968AAED2.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283219517,97846818,2024-05-03 15:44:44+00:00,2024-05-03 15:44:44+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/201/00000/F37D1BCB-A633-48ED-89AF-947CB03E300C.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283219557,167060746,2024-05-03 15:44:44+00:00,2024-05-03 15:44:44+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/200/00000/F0523C5F-88FC-47E9-8933-DDC81C20D16C.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283408637,42367972,2024-05-03 16:40:18+00:00,2024-05-03 16:40:18+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/225/00000/49B4ECFE-3422-4E39-96C6-035A4312F9C6.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283408677,420923687,2024-05-03 16:40:18+00:00,2024-05-03 16:40:18+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/197/00000/72F65D7D-0C44-4E43-8D98-B6E7BCB7877C.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283653277,116739671,2024-05-03 17:45:00+00:00,2024-05-03 17:45:00+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/226/00000/7547767B-3153-46DC-9B6B-279D29E64526.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283653317,12614003,2024-05-03 17:45:00+00:00,2024-05-03 17:45:00+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/228/00000/07E5386D-72B9-448B-8F47-AC03AB7F1F27.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283653357,21903887,2024-05-03 17:45:00+00:00,2024-05-03 17:45:00+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/227/00000/BBF7EB04-3021-4577-96A9-1CA9B8394FA5.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283653397,19783110,2024-05-03 17:45:00+00:00,2024-05-03 17:45:00+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/230/00000/608B5700-3020-4965-BCB6-029619FC85FA.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14283653437,20764595,2024-05-03 17:45:00+00:00,2024-05-03 17:45:00+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/231/00000/8322C4DA-7867-4A96-B736-ECF812E2D156.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14284091757,20968235,2024-05-03 18:51:14+00:00,2024-05-03 18:51:14+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/233/00000/541AF08B-F361-4B38-93DC-ACBAFCFB7302.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14284091797,35053057,2024-05-03 18:51:14+00:00,2024-05-03 18:51:14+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/234/00000/788694C2-9D72-4920-8578-3C2B38CBC27F.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14284091837,38874396,2024-05-03 18:51:14+00:00,2024-05-03 18:51:14+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/214/00000/AF198EB5-7307-420F-8A35-B6FB5BC0BB81.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14284698437,378796564,2024-05-03 20:31:18+00:00,2024-05-03 20:31:18+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/126/00000/DECC5A23-DD66-4205-9333-111C1C02B1DD.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14287158477,348887898,2024-05-04 03:25:49+00:00,2024-05-04 03:25:49+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/235/00000/A090A368-AADE-4BC4-AADE-ACF07D2377F6.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14287158517,368713838,2024-05-04 03:25:49+00:00,2024-05-04 03:25:49+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/235/00000/1599F68D-0142-4968-B5B5-C49FCD2E91EF.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14287158557,113130596,2024-05-04 03:25:49+00:00,2024-05-04 03:25:49+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/239/00000/BB60CC5B-D113-4E87-9EBA-EACC1DD9C0BB.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14287158597,53909418,2024-05-04 03:25:49+00:00,2024-05-04 03:25:49+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/240/00000/D8202354-86C0-4B11-8924-5EB235E6BDC9.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14287158637,145962025,2024-05-04 03:25:49+00:00,2024-05-04 03:25:49+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/244/00000/24F6786D-9077-44CE-A7D3-F3D752506F11.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14287774397,80532895,2024-05-04 05:16:07+00:00,2024-05-04 05:16:07+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/245/00000/275A1A0D-2C28-4954-AAF4-5A376E70B8B7.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14287774437,215859317,2024-05-04 05:16:07+00:00,2024-05-04 05:16:07+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/243/00000/3C777CD1-60D0-4644-8A60-BCFE26259481.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14288920157,127889250,2024-05-04 07:05:49+00:00,2024-05-04 07:05:49+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/246/00000/EC6C1CF3-4BD2-4A76-B7C6-1361F7658ABB.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14288920197,29212627,2024-05-04 07:05:49+00:00,2024-05-04 07:05:49+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/248/00000/1D54859C-7623-45FA-92DE-5137A7D79626.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14288920237,151351310,2024-05-04 07:05:49+00:00,2024-05-04 07:05:49+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/197/00000/1F22BF6B-BF75-48C3-8C09-B108526634BD.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14288920277,69409256,2024-05-04 07:05:49+00:00,2024-05-04 07:05:49+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/249/00000/7641654E-8FB9-4962-AAA0-13A8212FA7C7.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14289062837,163126911,2024-05-04 07:55:32+00:00,2024-05-04 07:55:32+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/238/00000/80F98B6D-BF8D-4938-A533-E82579108215.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14289062877,168095157,2024-05-04 07:55:32+00:00,2024-05-04 07:55:32+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/237/00000/1BE93BF8-3E45-45F8-8231-3FF531112B22.root,FINISHED,
14949731,/ZeroBias/Run2024C-PromptReco-v1/DQMIO,14289062917,41984353,2024-05-04 07:55:32+00:00,2024-05-04 07:55:32+00:00,/store/data/Run2024C/ZeroBias/DQMIO/PromptReco-v1/000/380/250/00000/08EFBC72-B036-4F09-8B08-9E1BB5704B1C.root,FINISHED,
