run_number,dataset_id,dataset,file_id,file_size,creation_date,last_modification_date,logical_file_name,status,err_trace
383162,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,16918557197,293515291,2024-07-18 17:06:49+00:00,2024-07-18 17:06:49+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/162/00000/2DA47185-AB22-4976-88D3-E12A9EABD975.root,FINISHED,
383162,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,16898519397,463212741,2024-07-17 11:54:07+00:00,2024-07-17 11:54:07+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/162/00000/9C0817EF-4200-4DD3-AE84-17D587A1FDCB.root,FINISHED,
383162,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,16898519157,630028667,2024-07-17 11:54:07+00:00,2024-07-17 11:54:07+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/162/00000/442D135D-C0A0-4785-A737-BA28C9696876.root,FINISHED,
383162,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,16898519037,632430138,2024-07-17 11:54:07+00:00,2024-07-17 11:54:07+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/162/00000/6A88403D-77F5-4D12-9512-5D062F3D0E62.root,FINISHED,
383162,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,16898519077,633304396,2024-07-17 11:54:07+00:00,2024-07-17 11:54:07+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/162/00000/FFDCC0F3-0137-47A5-862D-C114E4C8F647.root,FINISHED,
383162,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,16898519317,461655926,2024-07-17 11:54:07+00:00,2024-07-17 11:54:07+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/162/00000/88826227-9EF9-4701-A0B3-809195B56589.root,FINISHED,
383162,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,16898519197,640607974,2024-07-17 11:54:07+00:00,2024-07-17 11:54:07+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/162/00000/93A2937D-46C7-4284-A13E-E1476260B146.root,FINISHED,
383162,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,16898519237,460766855,2024-07-17 11:54:07+00:00,2024-07-17 11:54:07+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/162/00000/EC0E8F24-0A3E-46E3-99F4-66A6D3F7F36F.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288037,332585998,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/1028A0C3-72E4-46B2-8B8C-8562E6BB8887.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17079993317,351928549,2024-07-29 06:21:18+00:00,2024-07-29 06:21:18+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/222211D6-989C-493A-BC25-66CCEBE78301.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288557,365374797,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/90C47F54-E5A0-4CB5-B183-433B886D7702.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288157,392034528,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/32CDAB18-6D02-4EBD-9F70-928850C17E26.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288077,383894036,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/F9199C0D-AA50-4940-A531-D4DC8204A41B.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288197,528298975,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/EE9376F0-E8DC-45FF-B4C7-8F12DCFCE49D.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288677,368993131,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/E9E938AC-AFE5-42DD-8EE4-D8783890F746.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288117,418174766,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/DB3D4889-AAF2-47F3-9090-986FAB488217.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288477,547800332,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/8C4D25B7-FD83-4A3A-B0F5-41C2596398A8.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288357,461715233,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/C4544871-1B29-47C7-925B-AFD5DE77BCC7.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288237,355277929,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/7A65E7DC-D8D5-4845-89F2-5D3D907F0DBC.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17108481157,271655391,2024-07-30 07:31:55+00:00,2024-07-30 07:31:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/8814B9DC-F5B2-4654-9E04-036E43FE8608.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288317,379984992,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/D23417DE-C775-4E47-9A36-83BBF0351FAD.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288437,518261904,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/467A699B-0110-495D-82C5-5B7702827240.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288597,363174808,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/DDE49B79-6E14-40C1-92C6-FD28661F0287.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17108481637,49791919,2024-07-30 07:31:55+00:00,2024-07-30 07:31:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/F1C7A693-E34E-492D-A535-535060EF1E3C.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288517,372763279,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/041AE6A0-32A6-4983-A951-5EC0A347E1B7.root,FINISHED,
383512,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069288277,385917759,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/512/00000/C07BC2BF-D0F5-4BE0-AD88-FF7BD76BEC6F.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305409917,425713979,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/AAA5D3F3-2622-43BC-B293-0940D92D71AE.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410037,618228889,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/D3DDF370-1F20-4BA3-8ABB-DF3EA1C00191.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305409957,390733579,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/A5CC4C55-B970-463A-910B-855A58522B6E.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305409997,383125095,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/A002DCE1-A21D-46F2-96E8-76FFBD678E8C.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410277,495644728,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/B872C47E-19B3-4E83-8144-DA6A838C10BA.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410117,489282643,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/5514BA94-E849-464A-8068-B92DA18A9E29.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410077,462240994,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/B06509CE-1208-448F-B46C-D1C41E590675.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410477,429647863,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/C424E2AF-3340-403B-84D5-CEF55AA91380.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410357,370899308,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/27687929-8E8C-4DEA-BB43-4D2BBD45601B.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410157,454398729,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/9EDF00A2-7D58-468A-9C6D-38059960825E.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410437,469728002,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/A4BCDF6D-80A2-4A05-9A42-DD6115F2F4AC.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410397,360182933,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/B19512C8-47E8-4769-839C-847E31222E44.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17306637437,227880127,2024-08-16 19:58:30+00:00,2024-08-16 19:58:30+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/29FB16BD-8977-4940-BEAD-550E5487F5AC.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305766317,365361471,2024-08-16 16:29:18+00:00,2024-08-16 16:29:18+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/64DD59A4-1B5F-4831-BF05-6A7E7298856E.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410197,461155169,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/CC963B3D-9A59-4E1E-93B9-DCDC55327077.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410237,447072961,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/3908B047-7BC6-434A-9EB5-56BC1C22E1FA.root,FINISHED,
384413,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17305410317,537288497,2024-08-16 15:30:07+00:00,2024-08-16 15:30:07+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/413/00000/913E6EF5-BF69-417A-B704-CB0E9BCF77BB.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374762997,381775227,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/7489BD98-7A4B-489B-9616-8B60731C5683.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763277,358321460,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/CF3093C8-B4D8-48DE-BB5A-3A4CFEC929B3.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763357,364766239,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/6113D3AB-E998-4B57-AC36-96E400D6F0BB.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763397,396325265,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/9074F302-393C-487A-82A0-90D26B5A5C5B.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763677,407841398,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/7C6C63AA-C92F-47B3-9DAD-D5F6B3E0FCD2.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17376436637,149949396,2024-08-27 16:48:32+00:00,2024-08-27 16:48:32+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/A04BFBA2-80A6-4556-87EC-E6EF5C614200.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763437,348803937,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/721E55E0-0091-4843-8649-FDCAB0950E13.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763637,413162965,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/31110CDE-AD0E-42D4-AC6B-35B6F13DF81C.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763477,408005032,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/7C0C4DD5-CD5C-4FCB-AEE2-C24109CCD5CC.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763557,387221429,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/2D0E8EF3-8106-4D34-937E-BC87AC5C4265.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763757,345045002,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/6A92B2AE-A7EA-4788-8B6A-0E1907AE2581.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763717,436240189,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/E4E4885F-CB8D-4550-8601-35231EC71358.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763077,382582661,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/22EE1920-AF1D-4FE9-A06E-37F9A86F1E2F.root,FINISHED,
384935,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17374763117,339316059,2024-08-27 10:09:27+00:00,2024-08-27 10:09:27+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/935/00000/555F08EA-F5F2-441E-9DEA-CCA5C3794107.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17384116237,350983340,2024-08-28 16:16:00+00:00,2024-08-28 16:16:00+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/679571F5-5589-43E7-8F88-DCF921DD72AE.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17385764477,370371626,2024-08-28 21:22:44+00:00,2024-08-28 21:22:44+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/7D5774A4-E34A-4BDC-97AB-21855157BBF4.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17385764517,386941482,2024-08-28 21:22:44+00:00,2024-08-28 21:22:44+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/469DF219-8F8C-4E6D-ADD5-9B59B737A6DE.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17385765037,463135185,2024-08-28 21:22:44+00:00,2024-08-28 21:22:44+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/8410A4DD-7528-439B-A8FE-685C5861E457.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17385764677,370795327,2024-08-28 21:22:44+00:00,2024-08-28 21:22:44+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/B5A57295-486D-4036-9FFA-4B89D9159B3C.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17385764557,361537799,2024-08-28 21:22:44+00:00,2024-08-28 21:22:44+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/A2BBDAF0-4537-427A-AE69-478207F7CC01.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17386147357,479410241,2024-08-28 22:57:08+00:00,2024-08-28 22:57:08+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/48383C6D-2D92-4E45-AA24-E88EA57275BF.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17386147477,641803961,2024-08-28 22:57:08+00:00,2024-08-28 22:57:08+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/6257EA25-342C-4F04-9483-E4FA13B17747.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17386147757,359376488,2024-08-28 22:57:08+00:00,2024-08-28 22:57:08+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/74AA012B-83E4-495C-ACEC-62C8C2E6A9EC.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17386147597,482866464,2024-08-28 22:57:08+00:00,2024-08-28 22:57:08+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/19E31DD0-1F5A-401D-9BD2-ECF529C2D784.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17385764757,356270350,2024-08-28 21:22:44+00:00,2024-08-28 21:22:44+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/9C21133E-29CE-4B08-BC4D-D8A40E97A3CD.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17390176957,252722205,2024-08-29 09:41:47+00:00,2024-08-29 09:41:47+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/215EB3BA-8B7A-44CB-80E1-2471D0AD13E5.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17386147517,553020064,2024-08-28 22:57:08+00:00,2024-08-28 22:57:08+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/9376E591-8A08-4551-98EB-2E7316F5B9B1.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17386147677,350278778,2024-08-28 22:57:08+00:00,2024-08-28 22:57:08+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/AB88D5B3-D7C5-4F58-A62E-1E76B7E940CE.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17386434637,355348999,2024-08-29 00:38:09+00:00,2024-08-29 00:38:09+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/979BCEBC-0012-49A5-94D7-BB7DF6B91E00.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17385764837,369972935,2024-08-28 21:22:44+00:00,2024-08-28 21:22:44+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/B5D3BAB1-5F35-4875-B09A-BF8ADF2940E2.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17385764997,422296852,2024-08-28 21:22:44+00:00,2024-08-28 21:22:44+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/4B9760AE-0F96-4EE0-AD88-B1C16471EF06.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17385764917,416139725,2024-08-28 21:22:44+00:00,2024-08-28 21:22:44+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/FBD1FEC8-E126-459F-AB9B-CB74EEFDE11B.root,FINISHED,
384981,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17386147637,368073507,2024-08-28 22:57:08+00:00,2024-08-28 22:57:08+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/981/00000/BA10E19B-D725-4B66-AB50-0063BEDAE1BC.root,FINISHED,
383449,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17024660117,636598912,2024-07-24 13:18:49+00:00,2024-07-24 13:18:49+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/449/00000/9F1A3CE4-6BA2-47EF-8283-8EA778985ED8.root,FINISHED,
383449,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17036474797,348887895,2024-07-25 23:37:00+00:00,2024-07-25 23:37:00+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/449/00000/9A94EF00-2374-4827-A7C5-B4718FADA266.root,FINISHED,
383449,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17054699317,187484034,2024-07-27 01:07:28+00:00,2024-07-27 01:07:28+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/449/00000/340FE40E-EAF0-4F5B-86A1-97CE40D828A1.root,FINISHED,
383449,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17036474957,356481879,2024-07-25 23:37:00+00:00,2024-07-25 23:37:00+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/449/00000/B6EE7AAA-5362-45CE-A4EE-9334FB65CF9E.root,FINISHED,
383449,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17024659957,638825155,2024-07-24 13:18:49+00:00,2024-07-24 13:18:49+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/449/00000/023F05B9-A351-4E54-9D31-E090A166D080.root,FINISHED,
383449,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17069287437,55438863,2024-07-28 05:20:55+00:00,2024-07-28 05:20:55+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/449/00000/A4505FDE-3448-482F-AE00-F189AD373712.root,FINISHED,
383449,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17024660157,626389559,2024-07-24 13:18:49+00:00,2024-07-24 13:18:49+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/449/00000/E66F59D1-D535-4370-816D-90533D0BDB2A.root,FINISHED,
383449,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17024660037,627557125,2024-07-24 13:18:49+00:00,2024-07-24 13:18:49+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/449/00000/83B2D3E7-E9C1-466D-9D57-B97B9E0F16A6.root,FINISHED,
383449,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17024660197,628159736,2024-07-24 13:18:49+00:00,2024-07-24 13:18:49+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/449/00000/C2B30361-7BAB-4CB6-8C8E-C6F8E7D6AD30.root,FINISHED,
383449,14986300,/ZeroBias/Run2024F-PromptReco-v1/DQMIO,17024659997,437182627,2024-07-24 13:18:49+00:00,2024-07-24 13:18:49+00:00,/store/data/Run2024F/ZeroBias/DQMIO/PromptReco-v1/000/383/449/00000/4F8DF30E-5018-46AE-9E45-79F8953D2E6B.root,FINISHED,
384963,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17378967717,348477124,2024-08-28 01:20:56+00:00,2024-08-28 01:20:56+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/963/00000/A7399209-2243-482C-9D50-0F678A3DF057.root,FINISHED,
384963,15042470,/ZeroBias/Run2024G-PromptReco-v1/DQMIO,17378967877,384081426,2024-08-28 01:20:56+00:00,2024-08-28 01:20:56+00:00,/store/data/Run2024G/ZeroBias/DQMIO/PromptReco-v1/000/384/963/00000/2A623751-E27B-43AE-980E-417AB2ED19A5.root,FINISHED,
